date,daily_total_pnl,daily_avg_pnl,daily_pnl_volatility,daily_trade_count,daily_volume,daily_avg_trade_size,daily_avg_leverage,daily_max_leverage,daily_winning_trades,daily_win_rate,daily_avg_abs_pnl,value_first,classification_first,risk_adjusted_pnl,date_dt,sentiment_lag1,sentiment_lag2,sentiment_change,next_day_pnl,next_day_volume
2024-01-16,-2299.171458,-255.4634953333333,883.8757688873994,9,116427.33,12936.37,100.53752458528152,200.0,3,0.3333333333333333,464.26983799999994,64.0,Greed,-2.598298584772943,2024-01-16,52.0,71.0,12.0,813.2741110000001,800831.03
2024-01-17,813.2741110000001,15.344794547169812,75.6265391448607,53,800831.03,15110.019433962265,106.72413779047662,200.0,11,0.20754716981132076,19.4571749245283,60.0,Greed,10.613478307594242,2024-01-17,64.0,52.0,-4.0,68.93319,424631.52999999997
2024-01-18,68.93319,1.4985476086956522,39.503091785872144,46,424631.52999999997,9231.120217391304,149.87666127626997,200.0,3,0.06521739130434782,8.884135,63.0,Greed,1.701924148517584,2024-01-18,60.0,64.0,3.0,-385.419235,428428.97
2024-01-19,-385.419235,-8.029567395833334,51.79852685525565,48,428428.97,8925.603541666665,137.7352789932987,200.0,6,0.125,16.486023229166666,51.0,Neutral,-7.29981039161578,2024-01-19,63.0,60.0,-12.0,-146.57487000000003,1070090.51
2024-01-20,-146.57487000000003,-1.3827817924528305,38.554282761934644,106,1070090.51,10095.193490566038,122.67985116726116,200.0,15,0.14150943396226415,10.840922094339623,52.0,Neutral,-3.7056637047924794,2024-01-20,51.0,63.0,1.0,266.58114600000005,103129.74
2024-01-21,266.58114600000005,24.234649636363642,65.56080670770307,11,103129.74,9375.43090909091,91.53893105608618,200.0,3,0.2727272727272727,32.52577690909091,56.0,Greed,4.005076849063319,2024-01-21,52.0,51.0,4.0,1375.640959,337878.99
2024-01-22,1375.640959,16.18401128235294,80.41613478472654,85,337878.99,3975.0469411764707,39.31823691807678,200.0,23,0.27058823529411763,27.827195399999997,55.0,Greed,16.896416940417893,2024-01-22,56.0,52.0,-1.0,-369.2447299999998,414518.93000000005
2024-01-23,-369.2447299999998,-8.20543844444444,613.9643726523253,45,414518.93000000005,9211.531777777778,60.33365467909839,200.0,11,0.24444444444444444,141.14064666666667,50.0,Neutral,-0.6004327184149821,2024-01-23,55.0,56.0,-5.0,-2808.353815,965084.59
2024-01-24,-2808.353815,-41.29932080882353,149.8053621490879,68,965084.59,14192.42044117647,144.4912926689721,200.0,10,0.14705882352941177,55.72184713235294,48.0,Neutral,-18.62237373379091,2024-01-24,50.0,55.0,-2.0,-3093.6293849999997,66566.13
2024-01-25,-3093.6293849999997,-515.6048975,356.6379016697523,6,66566.13,11094.355000000001,37.4310241557582,87.94601189568401,0,0.0,515.6048975,52.0,Neutral,-8.650172061060516,2024-01-25,48.0,50.0,4.0,90.2,11773.21
2024-01-26,90.2,18.04,40.33866631409621,5,11773.21,2354.642,0.068828855631954,0.23365,1,0.2,18.04,49.0,Neutral,2.181976537768525,2024-01-26,52.0,48.0,-3.0,-2478.06972,18109.03
2024-01-28,-2478.06972,-225.27906545454545,262.6842407250483,11,18109.03,1646.2754545454545,3.8874140893833866,16.956019485038276,0,0.0,225.27906545454545,54.0,Neutral,-9.397868121303311,2024-01-28,49.0,52.0,5.0,486.562542,414208.18
2024-01-29,486.562542,6.5751694864864865,28.607026832226527,74,414208.18,5597.407837837838,131.2081857481186,200.0,45,0.6081081081081081,6.5751694864864865,55.0,Greed,16.434022394656274,2024-01-29,54.0,49.0,1.0,-173.65419100000003,401011.38
2024-01-30,-173.65419100000003,-3.5439630816326537,55.423048103905174,49,401011.38,8183.905714285715,140.41131631741652,200.0,5,0.10204081632653061,19.978034142857144,61.0,Greed,-3.0777172952480214,2024-01-30,55.0,54.0,6.0,-799.840817,6305647.13
2024-01-31,-799.840817,-0.93113017112922,21.84950915114784,859,6305647.13,7340.683504074505,111.30352638493227,200.0,231,0.2689173457508731,3.57716494644936,60.0,Greed,-35.00472643456414,2024-01-31,61.0,55.0,-1.0,0.0,2008.18
2024-02-01,0.0,0.0,0.0,6,2008.18,334.69666666666666,0.0095648038370384,0.0130346432264736,0,0.0,0.0,63.0,Greed,0.0,2024-02-01,60.0,61.0,3.0,456.423473,474278.43
2024-02-02,456.423473,10.867225547619048,41.93124714430262,42,474278.43,11292.343571428572,158.3097664252512,200.0,13,0.30952380952380953,17.306328690476192,63.0,Greed,10.631498112921038,2024-02-02,63.0,60.0,0.0,223.30918699999998,603820.0
2024-02-03,223.30918699999998,3.9876640535714283,68.62663189543068,56,603820.0,10782.5,172.3219575432418,200.0,6,0.10714285714285714,15.796827375000001,60.0,Greed,3.207238105892853,2024-02-03,63.0,63.0,-3.0,47.62389499999999,203187.53
2024-02-04,47.62389499999999,1.360682714285714,31.922762604224417,35,203187.53,5805.358,106.15659568532169,200.0,9,0.2571428571428571,16.501332542857142,60.0,Greed,1.446533985391895,2024-02-04,60.0,63.0,0.0,-33.45419400000003,770198.26
2024-02-05,-33.45419400000003,-0.4646415833333337,46.10792460482958,72,770198.26,10697.198055555556,143.26984328278772,200.0,14,0.19444444444444445,18.352106194444445,60.0,Greed,-0.710160642410688,2024-02-05,60.0,60.0,0.0,-215.615907,8047153.41
2024-02-06,-215.615907,-0.19817638511029412,12.69131338108202,1088,8047153.41,7396.280707720588,144.654055599504,200.0,179,0.1645220588235294,3.573330190257353,64.0,Greed,-15.748372781966074,2024-02-06,60.0,60.0,4.0,241.24212,6758.73
2024-02-07,241.24212,16.082808,56.54657345272468,15,6758.73,450.582,8.781549869549984,83.13125,2,0.13333333333333333,16.082808,62.0,Greed,4.192119626343762,2024-02-07,64.0,60.0,-2.0,770.756024,26051.12
2024-02-08,770.756024,77.07560240000001,139.74567826297627,10,26051.12,2605.112,15.490192236258263,96.6649096385542,4,0.4,77.07560240000001,66.0,Greed,5.476232261710238,2024-02-08,62.0,64.0,4.0,983.443176,212311.82
2024-02-11,983.443176,28.924799294117648,108.62231864377547,34,212311.82,6244.465294117647,83.19303321025498,200.0,7,0.20588235294117646,28.924799294117648,71.0,Greed,8.97119480929572,2024-02-11,66.0,62.0,5.0,913.8817869999998,227247.69999999998
2024-02-12,913.8817869999998,57.11761168749999,828.6571214700353,16,227247.69999999998,14202.981249999999,157.59261493269233,200.0,6,0.375,497.4342828125,70.0,Greed,1.1015174381685897,2024-02-12,71.0,66.0,-1.0,559.44389,1999.99
2024-02-13,559.44389,39.960277857142856,37.98023035380744,14,1999.99,142.85642857142858,0.0022569105778128856,0.0089091955944354,14,1.0,39.960277857142856,79.0,Extreme Greed,14.351990353113848,2024-02-13,70.0,71.0,9.0,3830.599833,320839.88
2024-02-14,3830.599833,34.509908405405405,46.39591290180694,111,320839.88,2890.4493693693694,21.89625572773986,200.0,83,0.7477477477477478,34.51012101801802,74.0,Greed,80.82131134252214,2024-02-14,79.0,70.0,-5.0,1840.797677,185188.04
2024-02-15,1840.797677,29.219010746031746,316.49357810076214,63,185188.04,2939.4926984126987,30.45947978498398,200.0,57,0.9047619047619048,107.55227611111111,72.0,Greed,5.797905230120247,2024-02-15,74.0,79.0,-2.0,5491.768834,564896.51
2024-02-16,5491.768834,30.174554032967034,123.4402416266129,182,564896.51,3103.826978021978,5.572672193941894,200.0,146,0.8021978021978022,30.174554032967034,72.0,Greed,44.131775719933394,2024-02-16,72.0,74.0,0.0,1929.6418,406118.07
2024-02-17,1929.6418,20.52810425531915,60.99818527497303,94,406118.07,4320.405,47.20584272675268,200.0,61,0.648936170212766,26.670263468085107,76.0,Extreme Greed,31.124165835527183,2024-02-17,72.0,72.0,4.0,477.6248299999999,157048.17
2024-02-18,477.6248299999999,4.923967319587628,82.70537448739243,97,157048.17,1619.0532989690723,1.568408834081236,49.35162581779124,61,0.6288659793814433,35.695101340206186,72.0,Greed,5.706023453391741,2024-02-18,76.0,72.0,-4.0,4317.768563,286377.2
2024-02-19,4317.768563,42.750183792079206,118.65122386431476,101,286377.2,2835.417821782178,6.356442601397762,200.0,77,0.7623762376237624,42.91620715841584,75.0,Extreme Greed,36.086288326614834,2024-02-19,72.0,76.0,3.0,3263.628824,119419.72
2024-02-20,3263.628824,83.68279035897436,192.32028933388216,39,119419.72,3062.0441025641026,10.474525353865488,200.0,31,0.7948717948717948,83.68353343589743,72.0,Greed,16.881977754354633,2024-02-20,75.0,72.0,-3.0,1858.7985700000002,108047.51999999999
2024-02-21,1858.7985700000002,84.49084409090909,124.40293552909927,22,108047.51999999999,4911.250909090909,11.91147125681298,94.16301703163016,15,0.6818181818181818,84.49084409090909,78.0,Extreme Greed,14.822608116447746,2024-02-21,72.0,75.0,6.0,3894.1050699999996,373033.87
2024-02-22,3894.1050699999996,44.25119397727272,227.58249822355432,88,373033.87,4239.02125,6.665080453023679,200.0,40,0.45454545454545453,80.88301129545454,74.0,Greed,17.035884637989888,2024-02-22,78.0,72.0,-4.0,1418.55293,111106.14
2024-02-23,1418.55293,9.91995055944056,13.037213323027334,143,111106.14,776.966013986014,1.7375065819141282,200.0,137,0.958041958041958,9.920000489510489,76.0,Extreme Greed,101.05659131595131,2024-02-23,74.0,78.0,2.0,-30.7705,4480.13
2024-02-25,-30.7705,-6.1541,8.951179489427636,5,4480.13,896.0260000000001,2.2724704275155054,7.894333333333334,0,0.0,6.1541,74.0,Greed,-3.0921460147202944,2024-02-25,76.0,74.0,-2.0,4416.8473,192187.14
2024-02-26,4416.8473,113.25249487179488,224.52232628850106,39,192187.14,4927.875384615385,0.7867662069813287,7.539997508719482,34,0.8717948717948718,113.25249487179488,72.0,Greed,19.584966919637555,2024-02-26,74.0,76.0,-2.0,888.511733,209362.3
2024-02-27,888.511733,14.103360841269842,91.69654366328295,63,209362.3,3323.2111111111108,11.996544284262567,133.2000962000962,26,0.4126984126984127,48.6395763968254,79.0,Extreme Greed,9.585165723411315,2024-02-27,72.0,74.0,7.0,2503.747235,171107.13
2024-02-28,2503.747235,55.63882744444444,130.75309252773027,45,171107.13,3802.380666666667,0.4200592366714717,5.997095252138012,39,0.8666666666666667,55.63882744444444,82.0,Extreme Greed,19.00332802035013,2024-02-28,79.0,72.0,3.0,9813.996992,395666.73
2024-02-29,9813.996992,84.60342234482759,149.76818963391887,116,395666.73,3410.9200862068965,4.098486580887304,43.19299262381454,100,0.8620689655172413,84.60342234482759,80.0,Extreme Greed,65.09328669283238,2024-02-29,82.0,79.0,-2.0,8244.241409,472974.7
2024-03-01,8244.241409,60.176944591240876,111.95860869453276,137,472974.7,3452.370072992701,0.529003676872624,7.809523809523809,128,0.9343065693430657,60.176944591240876,80.0,Extreme Greed,72.98462245842998,2024-03-01,80.0,82.0,0.0,230.90060000000005,63197.56
2024-03-02,230.90060000000005,7.448406451612905,250.64780257055287,31,63197.56,2038.6309677419354,0.0740610400876185,1.306799756789623,21,0.6774193548387096,100.5977333548387,80.0,Extreme Greed,0.9175546046553057,2024-03-02,80.0,80.0,0.0,8361.086245,390745.68
2024-03-03,8361.086245,105.83653474683545,199.82398269178753,79,390745.68,4946.1478481012655,1.7950080536206086,28.98746383799422,54,0.6835443037974683,105.83653474683545,83.0,Extreme Greed,41.63390314707625,2024-03-03,80.0,80.0,3.0,27799.775742,1577996.87
2024-03-04,27799.775742,92.66591914,152.8211043688667,300,1577996.87,5259.989566666667,1.0732062893331695,200.0,266,0.8866666666666667,92.66622040666667,82.0,Extreme Greed,180.72796874046276,2024-03-04,83.0,80.0,-1.0,19791.026041,841810.32
2024-03-05,19791.026041,109.95014467222222,195.65804028577477,180,841810.32,4676.724,0.10202610098306555,2.3727024115355926,163,0.9055555555555556,109.95014467222222,90.0,Extreme Greed,100.63675002680061,2024-03-05,82.0,83.0,8.0,6814.825139,327218.02
2024-03-06,6814.825139,83.10762364634145,146.9693030530839,82,327218.02,3990.4636585365856,0.4866891980661503,6.3192046739540135,72,0.8780487804878049,83.10762364634145,75.0,Extreme Greed,46.055668293275566,2024-03-06,90.0,82.0,-15.0,4271.886236,183583.18
2024-03-08,4271.886236,63.7594960597015,148.75855367571137,67,183583.18,2740.047462686567,0.587174977903984,7.113995232085261,59,0.8805970149253731,63.7594960597015,81.0,Extreme Greed,28.525156868504382,2024-03-08,75.0,90.0,6.0,9949.501624,658178.75
2024-03-09,9949.501624,85.03847541880343,154.56552113291943,117,658178.75,5625.459401709401,3.55447421669426,133.67975830815712,97,0.8290598290598291,88.25042071794871,84.0,Extreme Greed,63.9569845010764,2024-03-09,81.0,75.0,3.0,2482.9272,219973.85
2024-03-10,2482.9272,59.117314285714286,207.7542700001469,42,219973.85,5237.472619047619,10.912208770409746,158.0,29,0.6904761904761905,96.57162857142858,79.0,Extreme Greed,11.894018742698067,2024-03-10,84.0,81.0,-5.0,3588.179495,176519.44999999998
2024-03-11,3588.179495,85.43284511904761,196.10462239183906,42,176519.44999999998,4202.844047619047,0.4706165073257358,7.292700860832138,39,0.9285714285714286,85.43284511904761,82.0,Extreme Greed,18.20444113110036,2024-03-11,79.0,84.0,3.0,3039.166,103040.85
2024-03-12,3039.166,379.89575,521.6006618377291,8,103040.85,12880.10625,2.5601982260464786,9.302001487173133,7,0.875,379.89575,81.0,Extreme Greed,5.815465271920533,2024-03-12,82.0,79.0,-1.0,0.0,6000.799999999999
2024-03-13,0.0,0.0,0.0,7,6000.799999999999,857.2571428571428,200.0,200.0,0,0.0,0.0,81.0,Extreme Greed,0.0,2024-03-13,81.0,82.0,0.0,3465.865832,205933.18
2024-03-14,3465.865832,192.5481017777778,254.30826281723253,18,205933.18,11440.732222222221,20.518298477937286,200.0,16,0.8888888888888888,192.5481017777778,88.0,Extreme Greed,13.575219986049213,2024-03-14,81.0,81.0,7.0,6236.513651,351894.41
2024-03-15,6236.513651,100.58892985483871,195.43403376403242,62,351894.41,5675.71629032258,30.013599883333132,200.0,41,0.6612903225806451,100.58892985483871,83.0,Extreme Greed,31.748641167200436,2024-03-15,88.0,81.0,-5.0,228.57984,37223.66
2024-03-16,228.57984,28.57248,80.815177453268,8,37223.66,4652.9575,142.8575164609511,200.0,1,0.125,28.57248,81.0,Extreme Greed,2.793856190442934,2024-03-16,83.0,88.0,-2.0,503.293955,99506.95
2024-03-17,503.293955,21.882345869565217,43.52556412856168,23,99506.95,4326.389130434783,116.50281465650735,200.0,10,0.43478260869565216,21.882345869565217,79.0,Extreme Greed,11.303482950756226,2024-03-17,81.0,83.0,-2.0,1456.9577,90458.08
2024-03-18,1456.9577,76.68198421052631,275.58147845163944,19,90458.08,4760.951578947369,124.40938939059009,200.0,6,0.3157894736842105,76.68198421052631,77.0,Extreme Greed,5.267734152541059,2024-03-18,79.0,81.0,-2.0,668.797973,219884.84
2024-03-19,668.797973,27.86658220833333,103.69610917201797,24,219884.84,9161.868333333334,37.032651264878446,200.0,5,0.20833333333333334,42.366708875,79.0,Extreme Greed,6.38799262254484,2024-03-19,77.0,79.0,2.0,6423.134599,215705.85
2024-03-20,6423.134599,93.08890723188406,320.69467412818193,69,215705.85,3126.171739130435,12.956661378008096,200.0,60,0.8695652173913043,93.08890723188406,74.0,Greed,19.96655560558223,2024-03-20,79.0,77.0,-5.0,2335.5080749999997,117895.57
2024-03-21,2335.5080749999997,83.41100267857142,153.73594964500796,28,117895.57,4210.556071428572,7.809721839458172,200.0,23,0.8214285714285714,83.41100267857142,78.0,Extreme Greed,15.093506585625864,2024-03-21,74.0,79.0,4.0,1297.018477,92592.20999999999
2024-03-24,1297.018477,68.26413036842105,84.64288646631248,19,92592.20999999999,4873.274210526315,14.119472058477449,200.0,15,0.7894736842105263,68.26413036842105,74.0,Greed,15.144497465182711,2024-03-24,78.0,74.0,-4.0,1302.916428,57116.32
2024-03-25,1302.916428,186.13091828571427,173.14631124356953,7,57116.32,8159.4742857142855,193.03831565360306,200.0,6,0.8571428571428571,186.13091828571427,75.0,Extreme Greed,7.481734288231219,2024-03-25,74.0,78.0,1.0,3215.906593,198565.19
2024-03-26,3215.906593,27.253445703389833,39.504335702364344,118,198565.19,1682.7558474576272,10.83488746357782,200.0,110,0.9322033898305084,27.253445703389833,81.0,Extreme Greed,79.39660130785158,2024-03-26,75.0,74.0,6.0,150.41114,99864.79
2024-03-27,150.41114,3.9581878947368416,13.739361367709469,38,99864.79,2628.020789473684,159.77574226097596,200.0,12,0.3157894736842105,5.999285789473684,83.0,Extreme Greed,10.204725716917153,2024-03-27,81.0,75.0,2.0,227.85100799999998,35323.72
2024-03-28,227.85100799999998,17.527000615384615,21.04651492781009,13,35323.72,2717.209230769231,33.83189034932071,200.0,9,0.6923076923076923,17.527000615384615,80.0,Extreme Greed,10.335012529013479,2024-03-28,83.0,81.0,-3.0,883.097404,86914.37
2024-03-29,883.097404,58.873160266666666,95.5086831563824,15,86914.37,5794.291333333333,184.52250255072664,200.0,6,0.4,58.873160266666666,79.0,Extreme Greed,9.150445069994701,2024-03-29,80.0,83.0,-1.0,1100.57514,101103.92
2024-03-30,1100.57514,24.45722533333333,52.44350104198017,45,101103.92,2246.753777777778,0.020737634275238528,0.2,44,0.9777777777777777,24.45722533333333,75.0,Extreme Greed,20.593245549828257,2024-03-30,79.0,80.0,-4.0,912.786145,39912.96
2024-03-31,912.786145,70.21431884615384,112.05139600499244,13,39912.96,3070.2276923076925,168.02112248015752,200.0,10,0.7692307692307693,70.21431884615384,75.0,Extreme Greed,8.07408114588599,2024-03-31,75.0,79.0,0.0,2507.963406,339470.47
2024-04-01,2507.963406,32.57095332467532,92.06770180124278,77,339470.47,4408.7074025974025,58.671493297049544,200.0,42,0.5454545454545454,33.607069948051944,79.0,Extreme Greed,26.94773114045575,2024-04-01,75.0,75.0,4.0,883.760812,239664.50999999998
2024-04-02,883.760812,21.555141756097562,78.23542802217051,41,239664.50999999998,5845.475853658536,127.68375396153874,200.0,12,0.2926829268292683,21.555141756097562,79.0,Extreme Greed,11.153606840524908,2024-04-02,79.0,75.0,0.0,126.7884,16887.57
2024-04-03,126.7884,31.6971,63.3942,4,16887.57,4221.8925,2.385614501980855,4.752506775067751,1,0.25,31.6971,71.0,Greed,1.9689413021669653,2024-04-03,79.0,79.0,-8.0,0.0,95987.73
2024-04-04,0.0,0.0,0.0,32,95987.73,2999.6165625,68.38102027378132,200.0,0,0.0,0.0,70.0,Greed,0.0,2024-04-04,71.0,79.0,-1.0,10706.484306,503791.8
2024-04-05,10706.484306,107.06484306,304.1028007265851,100,503791.8,5037.918,13.900097330162806,200.0,90,0.9,107.06484306,79.0,Extreme Greed,35.091399621711474,2024-04-05,70.0,71.0,9.0,236.33513399999998,68223.67
2024-04-06,236.33513399999998,14.770945874999999,42.149058574016486,16,68223.67,4263.979375,128.74927387892347,200.0,4,0.25,14.770945874999999,75.0,Extreme Greed,5.477179382595298,2024-04-06,79.0,70.0,-4.0,0.0,49988.14
2024-04-07,0.0,0.0,0.0,23,49988.14,2173.397391304348,80.9056339376726,200.0,0,0.0,0.0,78.0,Extreme Greed,0.0,2024-04-07,75.0,79.0,3.0,1218.4267,211940.64
2024-04-08,1218.4267,40.614223333333335,222.45326275219327,30,211940.64,7064.688,83.10668593391401,200.0,1,0.03333333333333333,40.614223333333335,76.0,Extreme Greed,5.452713847151201,2024-04-08,78.0,75.0,-2.0,0.0,57063.840000000004
2024-04-09,0.0,0.0,0.0,3,57063.840000000004,19021.280000000002,154.2645038532519,200.0,0,0.0,0.0,80.0,Extreme Greed,0.0,2024-04-09,76.0,78.0,4.0,5207.443414,351735.97
2024-04-10,5207.443414,127.01081497560976,197.76893722954745,41,351735.97,8578.926097560974,103.08865077881552,200.0,36,0.8780487804878049,127.01081497560976,78.0,Extreme Greed,26.198476917880818,2024-04-10,80.0,76.0,-2.0,389.743164,76400.96
2024-04-11,389.743164,24.35894775,69.72639235953248,16,76400.96,4775.06,164.08287870392058,200.0,2,0.125,24.35894775,76.0,Extreme Greed,5.510576052271532,2024-04-11,78.0,80.0,-2.0,-592.6458390000001,442088.59
2024-04-12,-592.6458390000001,-4.594153790697676,122.96278242038903,129,442088.59,3427.0433333333335,23.871104488116302,200.0,71,0.5503875968992248,52.97172082945736,79.0,Extreme Greed,-4.780836856260525,2024-04-12,76.0,78.0,3.0,6621.451755,486411.25
2024-04-13,6621.451755,74.3983343258427,185.05277424135176,89,486411.25,5465.294943820225,18.128753296599022,200.0,61,0.6853932584269663,74.3983343258427,72.0,Greed,35.589105198778206,2024-04-13,79.0,76.0,-7.0,-36104.012520000004,659162.17
2024-04-14,-36104.012520000004,-337.4206777570094,2139.677020173523,107,659162.17,6160.394112149533,71.81090116066453,200.0,33,0.308411214953271,362.0673066542056,72.0,Greed,-16.865698178547934,2024-04-14,72.0,79.0,0.0,3774.08872,291111.19
2024-04-15,3774.08872,92.05094439024391,165.5095385447801,41,291111.19,7100.272926829269,6.071353057855841,200.0,35,0.8536585365853658,92.05094439024391,74.0,Greed,22.66590102275143,2024-04-15,72.0,72.0,2.0,2467.702221,181907.17
2024-04-16,2467.702221,52.504302574468085,103.5102238356102,47,181907.17,3870.3653191489366,0.12782266924932167,0.8799311531841653,43,0.9148936170212766,52.504302574468085,65.0,Greed,23.612065216524485,2024-04-16,74.0,72.0,-9.0,2441.4683999999997,97562.99
2024-04-17,2441.4683999999997,174.39059999999998,232.6697853775852,14,97562.99,6968.785000000001,0.9416759948762714,4.977003049625727,13,0.9285714285714286,174.39059999999998,67.0,Greed,10.44837010508162,2024-04-17,65.0,74.0,2.0,1946.4454620000001,337257.92000000004
2024-04-19,1946.4454620000001,55.61272748571429,114.02941773198246,35,337257.92000000004,9635.940571428573,143.76930615908734,200.0,27,0.7714285714285715,55.61272748571429,66.0,Greed,16.921284140855178,2024-04-19,67.0,65.0,-1.0,0.0,60733.24
2024-04-20,0.0,0.0,0.0,22,60733.24,2760.601818181818,19.072335324863307,200.0,0,0.0,0.0,66.0,Greed,0.0,2024-04-20,66.0,67.0,0.0,0.0,47993.61
2024-04-22,0.0,0.0,0.0,9,47993.61,5332.623333333333,128.67205900066287,200.0,0,0.0,0.0,73.0,Greed,0.0,2024-04-22,66.0,66.0,7.0,1119.536196,233054.9
2024-04-23,1119.536196,16.962669636363636,69.72604971216398,66,233054.9,3531.1348484848486,113.04459804479374,200.0,35,0.5303030303030303,16.962669636363636,71.0,Greed,15.829191656485998,2024-04-23,73.0,66.0,-2.0,279.185907,141275.24
2024-04-24,279.185907,13.95929535,47.020172247729526,20,141275.24,7063.762,162.36575659212636,200.0,6,0.3,15.33668865,72.0,Greed,5.813929728525711,2024-04-24,71.0,73.0,1.0,0.0,120241.01
2024-04-25,0.0,0.0,0.0,74,120241.01,1624.8785135135136,9.028864643262924,200.0,0,0.0,0.0,72.0,Greed,0.0,2024-04-25,72.0,71.0,0.0,0.0,4988.290000000001
2024-04-26,0.0,0.0,0.0,3,4988.290000000001,1662.7633333333335,0.004013627957310338,0.0104311901981124,0,0.0,0.0,70.0,Greed,0.0,2024-04-26,72.0,72.0,-2.0,4281.488139,154264.47
2024-04-27,4281.488139,158.57363477777778,205.65189595972714,27,154264.47,5713.498888888889,152.8898256658956,200.0,19,0.7037037037037037,158.57363477777778,67.0,Greed,20.718358857130386,2024-04-27,70.0,72.0,-3.0,0.0,43985.6
2024-04-28,0.0,0.0,0.0,58,43985.6,758.3724137931034,23.854965659503513,200.0,0,0.0,0.0,65.0,Greed,0.0,2024-04-28,67.0,70.0,-2.0,526.9338359999999,108699.01
2024-04-29,526.9338359999999,11.709640799999999,34.303515225260476,45,108699.01,2415.5335555555553,63.83635331011779,200.0,17,0.37777777777777777,11.709640799999999,67.0,Greed,14.925817801366327,2024-04-29,65.0,67.0,2.0,0.0,125018.75
2024-04-30,0.0,0.0,0.0,24,125018.75,5209.114583333333,108.8851315177087,200.0,0,0.0,0.0,67.0,Greed,0.0,2024-04-30,67.0,65.0,0.0,0.0,87025.45
2024-05-01,0.0,0.0,0.0,14,87025.45,6216.103571428571,71.0891543033292,200.0,0,0.0,0.0,54.0,Neutral,0.0,2024-05-01,67.0,67.0,-13.0,5306.017045,282682.64999999997
2024-05-03,5306.017045,147.3893623611111,280.85451321791754,36,282682.64999999997,7852.295833333333,99.11897555640667,200.0,17,0.4722222222222222,148.15955569444444,48.0,Neutral,18.825375490431192,2024-05-03,54.0,67.0,-6.0,0.0,58998.75
2024-05-04,0.0,0.0,0.0,9,58998.75,6555.416666666667,119.52594692745201,200.0,0,0.0,0.0,67.0,Greed,0.0,2024-05-04,48.0,54.0,19.0,0.916,24068.350000000002
2024-05-05,0.916,0.15266666666666667,0.37395543406489856,6,24068.350000000002,4011.391666666667,85.35940155102907,200.0,1,0.16666666666666666,0.15266666666666667,69.0,Greed,0.6666882908203069,2024-05-05,67.0,48.0,2.0,968.59038,206016.43
2024-05-06,968.59038,107.62115333333333,237.64601629026436,9,206016.43,22890.714444444442,163.36318012992984,200.0,4,0.4444444444444444,107.62115333333333,71.0,Greed,4.0586907548538615,2024-05-06,69.0,67.0,2.0,883.537693,108717.58
2024-05-07,883.537693,49.08542738888889,57.79243416391551,18,108717.58,6039.865555555556,106.66959881822093,200.0,9,0.5,49.08542738888889,68.0,Greed,15.028084915427447,2024-05-07,71.0,69.0,-3.0,1.56576,65973.57
2024-05-08,1.56576,0.12044307692307693,1.641780493282545,13,65973.57,5074.89,117.62505917346618,200.0,1,0.07692307692307693,0.6086953846153846,64.0,Greed,0.5926911808083133,2024-05-08,68.0,71.0,-4.0,1147.595856,221966.12
2024-05-09,1147.595856,40.985566285714285,92.95513364107583,28,221966.12,7927.361428571428,140.4157936987292,200.0,11,0.39285714285714285,40.985566285714285,55.0,Greed,12.214296457541172,2024-05-09,64.0,68.0,-9.0,2101.741695,156882.0
2024-05-10,2101.741695,95.53371340909092,240.61922882162773,22,156882.0,7131.0,180.0172459750042,200.0,6,0.2727272727272727,95.53371340909092,66.0,Greed,8.698569667861923,2024-05-10,55.0,64.0,11.0,251.604742,63248.95
2024-05-11,251.604742,27.956082444444444,38.73340875071258,9,63248.95,7027.661111111111,169.4789327772481,200.0,9,1.0,27.956082444444444,53.0,Neutral,6.332322091431124,2024-05-11,66.0,55.0,-13.0,0.0,55179.56
2024-05-12,0.0,0.0,0.0,23,55179.56,2399.111304347826,70.14307195197269,200.0,0,0.0,0.0,56.0,Greed,0.0,2024-05-12,53.0,66.0,3.0,2136.853859,193118.9
2024-05-13,2136.853859,76.31620925,243.34956677379947,28,193118.9,6897.103571428571,143.1833881737062,200.0,10,0.35714285714285715,76.31620925,57.0,Greed,8.745069153235452,2024-05-13,56.0,53.0,1.0,1150.5233050000002,145853.4
2024-05-14,1150.5233050000002,50.02275239130436,172.16967241498202,23,145853.4,6341.452173913043,132.28745137642562,200.0,4,0.17391304347826086,50.02275239130436,66.0,Greed,6.643907613585466,2024-05-14,57.0,56.0,9.0,948.970582,234922.57
2024-05-15,948.970582,26.360293944444447,49.856725134153635,36,234922.57,6525.626944444444,180.52065362610648,200.0,17,0.4722222222222222,26.360293944444447,64.0,Greed,18.659687179949852,2024-05-15,66.0,57.0,-2.0,214.5898,162620.96
2024-05-16,214.5898,7.94777037037037,22.074222982345514,27,162620.96,6022.998518518518,112.7131171597126,200.0,5,0.18518518518518517,7.94777037037037,70.0,Greed,9.299979469045885,2024-05-16,64.0,66.0,6.0,3522.3946610000003,126303.14
2024-05-18,3522.3946610000003,140.89578644000002,227.39973415277277,25,126303.14,5052.1256,153.57241849426,200.0,16,0.64,140.89578644000002,73.0,Greed,15.422061124834451,2024-05-18,70.0,64.0,3.0,0.0,29998.09
2024-05-19,0.0,0.0,0.0,8,29998.09,3749.76125,164.20090931735064,200.0,0,0.0,0.0,72.0,Greed,0.0,2024-05-19,73.0,70.0,-1.0,-74.818442,38124.75
